,code_insee,nom_standard,nom_sans_pronom,nom_a,nom_de,nom_sans_accent,nom_standard_majuscule,typecom,typecom_texte,reg_code,reg_nom,dep_code,dep_nom,canton_code,canton_nom,epci_code,epci_nom,academie_code,academie_nom,code_postal,codes_postaux,zone_emploi,code_insee_centre_zone_emploi,code_unite_urbaine,nom_unite_urbaine,taille_unite_urbaine,type_commune_unite_urbaine,statut_commune_unite_urbaine,population,superficie_hectare,superficie_km2,densite,altitude_moyenne,altitude_minimale,altitude_maximale,latitude_mairie,longitude_mairie,latitude_centre,longitude_centre,grille_densite,grille_densite_texte,niveau_equipements_services,niveau_equipements_services_texte,gentile,url_wikipedia,url_villedereve
47,01053,Bourg-en-Bresse,Bourg-en-Bresse,à Bourg-en-Bresse,de Bourg-en-Bresse,bourg-en-bresse,BOURG-EN-BRESSE,COM,commune,84,Auvergne-Rhône-Alpes,01,Ain,0199,Bourg-en-Bresse,200071751,CA du Bassin de Bourg-en-Bresse,10,Lyon,01000,"01003, 01007, 01060, 01013, 01006, 01005, 01004, 01001, 01008, 01012, 01002, 01011, 01017, 01018, 01010, 01009, 01000",08405,01053,01501,Bourg-en-Bresse,5.0,UNITE URBAINE,C,41525,2400,24,1730.0,239,220.0,273.0,46.205,5.225,46.205,5.246,2,Centres urbains intermédiaires,4.0,centres majeurs d'équipements et de services,"Burgien, Burgienne",https://fr.wikipedia.org/wiki/fr:Bourg-en-Bresse,https://villedereve.fr/ville/01053-bourg-en-bresse
48,01054,Bourg-Saint-Christophe,Bourg-Saint-Christophe,à Bourg-Saint-Christophe,de Bourg-Saint-Christophe,bourg-saint-christophe,BOURG-SAINT-CHRISTOPHE,COM,commune,84,Auvergne-Rhône-Alpes,01,Ain,0112,Meximieux,240100883,CC de la Plaine de l'Ain,10,Lyon,01800,01800,08405,01053,01302,Meximieux,3.0,UNITE URBAINE,B,1517,891,9,170.0,256,207.0,305.0,45.89,5.158,45.886,5.144,5,Bourgs ruraux,0.0,communes non pôle,Bourtoirs,https://fr.wikipedia.org/wiki/fr:Bourg-Saint-Christophe,https://villedereve.fr/ville/01054-bourg-saint-christophe
49,01056,Boyeux-Saint-Jérôme,Boyeux-Saint-Jérôme,à Boyeux-Saint-Jérôme,de Boyeux-Saint-Jérôme,boyeux-saint-jerome,BOYEUX-SAINT-JÉRÔME,COM,commune,84,Auvergne-Rhône-Alpes,01,Ain,0116,Pont-d'Ain,200029999,CC Rives de l'Ain - Pays du Cerdon,10,Lyon,01640,01640,08405,01053,01000,,0.0,HORS UNITE URBAINE,H,356,1668,17,21.0,577,329.0,900.0,46.03,5.459,46.036,5.463,6,Rural à habitat dispersé,0.0,communes non pôle,,https://fr.wikipedia.org/wiki/fr:Boyeux-Saint-Jérôme,https://villedereve.fr/ville/01056-boyeux-saint-jerome
50,01057,Boz,Boz,à Boz,de Boz,boz,BOZ,COM,commune,84,Auvergne-Rhône-Alpes,01,Ain,0117,Replonges,200071371,CC Bresse et Saône,10,Lyon,01190,01190,00059,71270,01000,,0.0,HORS UNITE URBAINE,H,510,771,8,66.0,186,168.0,206.0,46.407,4.91,46.405,4.914,6,Rural à habitat dispersé,0.0,communes non pôle,Burhins,https://fr.wikipedia.org/wiki/fr:Boz,https://villedereve.fr/ville/01057-boz
51,01058,Brégnier-Cordon,Brégnier-Cordon,à Brégnier-Cordon,de Brégnier-Cordon,bregnier-cordon,BRÉGNIER-CORDON,COM,commune,84,Auvergne-Rhône-Alpes,01,Ain,0104,Belley,200040350,CC Bugey Sud,10,Lyon,01300,01300,08404,01034,01000,,0.0,HORS UNITE URBAINE,H,818,1113,11,73.0,230,203.0,460.0,45.648,5.619,45.642,5.616,6,Rural à habitat dispersé,1.0,centres locaux d'équipements et de services,Brégnolans,https://fr.wikipedia.org/wiki/fr:Brégnier-Cordon,https://villedereve.fr/ville/01058-bregnier-cordon
52,01060,Brénod,Brénod,à Brénod,de Brénod,brenod,BRÉNOD,COM,commune,84,Auvergne-Rhône-Alpes,01,Ain,0110,Plateau d’Hauteville,200042935,CA Haut - Bugey Agglomération,10,Lyon,01110,01110,08404,01034,01000,,0.0,HORS UNITE URBAINE,H,518,2399,24,22.0,925,831.0,1136.0,46.06,5.606,46.076,5.614,6,Rural à habitat dispersé,0.0,communes non pôle,Bergnolands,https://fr.wikipedia.org/wiki/fr:Brénod,https://villedereve.fr/ville/01060-brenod
53,01061,Brens,Brens,à Brens,de Brens,brens,BRENS,COM,commune,84,Auvergne-Rhône-Alpes,01,Ain,0104,Belley,200040350,CC Bugey Sud,10,Lyon,01300,01300,08404,01034,01301,Belley,3.0,UNITE URBAINE,B,1129,684,7,165.0,252,217.0,403.0,45.718,5.696,45.714,5.69,6,Rural à habitat dispersé,0.0,communes non pôle,Brégnards et Brégnardes,https://fr.wikipedia.org/wiki/fr:Brens (Ain),https://villedereve.fr/ville/01061-brens
54,01062,Bressolles,Bressolles,à Bressolles,de Bressolles,bressolles,BRESSOLLES,COM,commune,84,Auvergne-Rhône-Alpes,01,Ain,0112,Meximieux,240100610,CC de la Côtière à Montluel,10,Lyon,01360,01360,08421,69123,01000,,0.0,HORS UNITE URBAINE,H,978,767,8,128.0,261,205.0,292.0,45.867,5.096,45.869,5.101,4,Ceintures urbaines,0.0,communes non pôle,Bressollands,https://fr.wikipedia.org/wiki/fr:Bressolles (Ain),https://villedereve.fr/ville/01062-bressolles
55,01063,Brion,Brion,à Brion,de Brion,brion,BRION,COM,commune,84,Auvergne-Rhône-Alpes,01,Ain,0114,Nantua,200042935,CA Haut - Bugey Agglomération,10,Lyon,01460,01460,08425,01283,01203,Montréal-la-Cluse,2.0,UNITE URBAINE,B,576,450,4,128.0,486,469.0,642.0,46.171,5.553,46.169,5.547,3,Petites villes,0.0,communes non pôle,Brionais,https://fr.wikipedia.org/wiki/fr:Brion (Ain),https://villedereve.fr/ville/01063-brion
56,01064,Briord,Briord,à Briord,de Briord,briord,BRIORD,COM,commune,84,Auvergne-Rhône-Alpes,01,Ain,0111,Lagnieu,240100883,CC de la Plaine de l'Ain,10,Lyon,01470,01470,08405,01053,01000,,0.0,HORS UNITE URBAINE,H,1099,1238,12,89.0,290,200.0,580.0,45.782,5.459,45.771,5.485,6,Rural à habitat dispersé,0.0,communes non pôle,Briolands,https://fr.wikipedia.org/wiki/fr:Briord,https://villedereve.fr/ville/01064-briord
57,01065,Buellas,Buellas,à Buellas,de Buellas,buellas,BUELLAS,COM,commune,84,Auvergne-Rhône-Alpes,01,Ain,0102,Attignat,200071751,CA du Bassin de Bourg-en-Bresse,10,Lyon,01310,01310,08405,01053,01108,Buellas,1.0,UNITE URBAINE,C,1851,1024,10,181.0,225,205.0,266.0,46.209,5.135,46.21,5.145,5,Bourgs ruraux,1.0,centres locaux d'équipements et de services,Buellassiens,https://fr.wikipedia.org/wiki/fr:Buellas,https://villedereve.fr/ville/01065-buellas
58,01066,La Burbanche,Burbanche,à Burbanche,de la Burbanche,la-burbanche,LA BURBANCHE,COM,commune,84,Auvergne-Rhône-Alpes,01,Ain,0104,Belley,200040350,CC Bugey Sud,10,Lyon,01510,01510,08404,01034,01000,,0.0,HORS UNITE URBAINE,H,95,1107,11,9.0,546,334.0,860.0,45.846,5.561,45.86,5.546,7,Rural à habitat très dispersé,0.0,communes non pôle,,https://fr.wikipedia.org/wiki/fr:La Burbanche,https://villedereve.fr/ville/01066-la-burbanche
59,01067,Ceignes,Ceignes,à Ceignes,de Ceignes,ceignes,CEIGNES,COM,commune,84,Auvergne-Rhône-Alpes,01,Ain,0116,Pont-d'Ain,200042935,CA Haut - Bugey Agglomération,10,Lyon,01430,01430,08425,01283,01000,,0.0,HORS UNITE URBAINE,H,261,1020,10,26.0,684,580.0,862.0,46.12,5.5,46.126,5.495,6,Rural à habitat dispersé,0.0,communes non pôle,Ceigneurs,https://fr.wikipedia.org/wiki/fr:Ceignes,https://villedereve.fr/ville/01067-ceignes
60,01068,Cerdon,Cerdon,à Cerdon,de Cerdon,cerdon,CERDON,COM,commune,84,Auvergne-Rhône-Alpes,01,Ain,0116,Pont-d'Ain,200029999,CC Rives de l'Ain - Pays du Cerdon,10,Lyon,01450,01450,08405,01053,01000,,0.0,HORS UNITE URBAINE,H,761,1211,12,63.0,552,286.0,992.0,46.081,5.465,46.072,5.476,6,Rural à habitat dispersé,0.0,communes non pôle,Cerdonnais,https://fr.wikipedia.org/wiki/fr:Cerdon (Ain),https://villedereve.fr/ville/01068-cerdon
61,01069,Certines,Certines,à Certines,de Certines,certines,CERTINES,COM,commune,84,Auvergne-Rhône-Alpes,01,Ain,0107,Ceyzériat,200071751,CA du Bassin de Bourg-en-Bresse,10,Lyon,01240,01240,08405,01053,01116,Montagnat,1.0,UNITE URBAINE,B,1505,1598,16,94.0,254,247.0,276.0,46.132,5.264,46.134,5.262,5,Bourgs ruraux,0.0,communes non pôle,Certinois,https://fr.wikipedia.org/wiki/fr:Certines,https://villedereve.fr/ville/01069-certines
62,01071,Cessy,Cessy,à Cessy,de Cessy,cessy,CESSY,COM,commune,84,Auvergne-Rhône-Alpes,01,Ain,0109,Gex,240100750,CA du Pays de Gex,10,Lyon,01170,"01171, 01174, 01170",08416,74012,01401,Gex,4.0,UNITE URBAINE,B,5307,644,6,824.0,525,496.0,593.0,46.317,6.07,46.316,6.078,4,Ceintures urbaines,1.0,centres locaux d'équipements et de services,Cessiens,https://fr.wikipedia.org/wiki/fr:Cessy,https://villedereve.fr/ville/01071-cessy
63,01072,Ceyzériat,Ceyzériat,à Ceyzériat,de Ceyzériat,ceyzeriat,CEYZÉRIAT,COM,commune,84,Auvergne-Rhône-Alpes,01,Ain,0107,Ceyzériat,200071751,CA du Bassin de Bourg-en-Bresse,10,Lyon,01250,01250,08405,01053,01123,Ceyzériat,1.0,UNITE URBAINE,C,3285,921,9,357.0,322,240.0,585.0,46.179,5.322,46.183,5.32,5,Bourgs ruraux,2.0,centres intermédiaires d'équipements et de services,Ceyzériatis ou Cavets,https://fr.wikipedia.org/wiki/fr:Ceyzériat,https://villedereve.fr/ville/01072-ceyzeriat
64,01073,Ceyzérieu,Ceyzérieu,à Ceyzérieu,de Ceyzérieu,ceyzerieu,CEYZÉRIEU,COM,commune,84,Auvergne-Rhône-Alpes,01,Ain,0104,Belley,200040350,CC Bugey Sud,10,Lyon,01350,01350,08404,01034,01000,,0.0,HORS UNITE URBAINE,H,992,1972,20,50.0,306,226.0,444.0,45.835,5.726,45.834,5.719,6,Rural à habitat dispersé,1.0,centres locaux d'équipements et de services,Ceyzériolans,https://fr.wikipedia.org/wiki/fr:Ceyzérieu,https://villedereve.fr/ville/01073-ceyzerieu
65,01074,Chalamont,Chalamont,à Chalamont,de Chalamont,chalamont,CHALAMONT,COM,commune,84,Auvergne-Rhône-Alpes,01,Ain,0107,Ceyzériat,200069193,CC de la Dombes,10,Lyon,01320,01320,08405,01053,01105,Chalamont,1.0,UNITE URBAINE,I,2559,3296,33,78.0,292,269.0,330.0,45.996,5.17,46.008,5.169,5,Bourgs ruraux,2.0,centres intermédiaires d'équipements et de services,Chalamontais,https://fr.wikipedia.org/wiki/fr:Chalamont,https://villedereve.fr/ville/01074-chalamont
66,01075,Chaleins,Chaleins,à Chaleins,de Chaleins,chaleins,CHALEINS,COM,commune,84,Auvergne-Rhône-Alpes,01,Ain,0122,Villars-les-Dombes,200070118,CC Val de Saône Centre,10,Lyon,01480,01480,08434,69264,01000,,0.0,HORS UNITE URBAINE,H,1430,1708,17,84.0,234,193.0,267.0,46.03,4.805,46.034,4.798,5,Bourgs ruraux,1.0,centres locaux d'équipements et de services,Chalinois,https://fr.wikipedia.org/wiki/fr:Chaleins,https://villedereve.fr/ville/01075-chaleins
67,01076,Chaley,Chaley,à Chaley,de Chaley,chaley,CHALEY,COM,commune,84,Auvergne-Rhône-Alpes,01,Ain,0110,Plateau d’Hauteville,240100883,CC de la Plaine de l'Ain,10,Lyon,01230,01230,08404,01034,01000,,0.0,HORS UNITE URBAINE,H,124,465,5,27.0,591,394.0,910.0,45.955,5.53,45.953,5.537,6,Rural à habitat dispersé,0.0,communes non pôle,Chaleysiens,https://fr.wikipedia.org/wiki/fr:Chaley,https://villedereve.fr/ville/01076-chaley
68,01077,Challes-la-Montagne,Challes-la-Montagne,à Challes-la-Montagne,de Challes-la-Montagne,challes-la-montagne,CHALLES-LA-MONTAGNE,COM,commune,84,Auvergne-Rhône-Alpes,01,Ain,0116,Pont-d'Ain,200029999,CC Rives de l'Ain - Pays du Cerdon,10,Lyon,01450,01450,08405,01053,01000,,0.0,HORS UNITE URBAINE,H,189,779,8,24.0,519,440.0,700.0,46.125,5.463,46.122,5.458,6,Rural à habitat dispersé,0.0,communes non pôle,Chaléens,https://fr.wikipedia.org/wiki/fr:Challes-la-Montagne,https://villedereve.fr/ville/01077-challes-la-montagne
69,01078,Challex,Challex,à Challex,de Challex,challex,CHALLEX,COM,commune,84,Auvergne-Rhône-Alpes,01,Ain,0120,Thoiry,240100750,CA du Pays de Gex,10,Lyon,01630,01630,08416,74012,01000,,0.0,HORS UNITE URBAINE,H,1619,877,9,185.0,442,330.0,516.0,46.181,5.972,46.177,5.971,3,Petites villes,0.0,communes non pôle,Challaisiens,https://fr.wikipedia.org/wiki/fr:Challex,https://villedereve.fr/ville/01078-challex
70,01079,Champagne-en-Valromey,Champagne-en-Valromey,à Champagne-en-Valromey,de Champagne-en-Valromey,champagne-en-valromey,CHAMPAGNE-EN-VALROMEY,COM,commune,84,Auvergne-Rhône-Alpes,01,Ain,0110,Plateau d’Hauteville,200040350,CC Bugey Sud,10,Lyon,01260,01260,08404,01034,01000,,0.0,HORS UNITE URBAINE,H,826,1819,18,45.0,584,419.0,746.0,45.905,5.679,45.932,5.693,6,Rural à habitat dispersé,1.0,centres locaux d'équipements et de services,Champagnards,https://fr.wikipedia.org/wiki/fr:Champagne-en-Valromey,https://villedereve.fr/ville/01079-champagne-en-valromey
71,01080,Champdor-Corcelles,Champdor-Corcelles,à Champdor-Corcelles,de Champdor-Corcelles,champdor-corcelles,CHAMPDOR-CORCELLES,COM,commune,84,Auvergne-Rhône-Alpes,01,Ain,0110,Plateau d’Hauteville,200042935,CA Haut - Bugey Agglomération,10,Lyon,01110,01110,08404,01034,01000,,0.0,HORS UNITE URBAINE,H,645,1733,17,37.0,918,780.0,1183.0,46.018,5.597,46.02,5.6,6,Rural à habitat dispersé,0.0,communes non pôle,,https://fr.wikipedia.org/wiki/fr:Champdor-Corcelles,https://villedereve.fr/ville/01080-champdor-corcelles
72,01081,Champfromier,Champfromier,à Champfromier,de Champfromier,champfromier,CHAMPFROMIER,COM,commune,84,Auvergne-Rhône-Alpes,01,Ain,0103,Valserhône,240100891,CC du Pays Bellegardien (CCPB),10,Lyon,01410,01410,08416,74012,01000,,0.0,HORS UNITE URBAINE,H,718,3184,32,23.0,1049,480.0,1540.0,46.194,5.817,46.22,5.822,6,Rural à habitat dispersé,1.0,centres locaux d'équipements et de services,Champfromérands,https://fr.wikipedia.org/wiki/fr:Champfromier,https://villedereve.fr/ville/01081-champfromier
73,01082,Chanay,Chanay,à Chanay,de Chanay,chanay,CHANAY,COM,commune,84,Auvergne-Rhône-Alpes,01,Ain,0103,Valserhône,240100891,CC du Pays Bellegardien (CCPB),10,Lyon,01420,01420,08416,74012,01000,,0.0,HORS UNITE URBAINE,H,616,1838,18,34.0,742,260.0,1184.0,46.006,5.785,46.006,5.769,6,Rural à habitat dispersé,0.0,communes non pôle,Chanerus,https://fr.wikipedia.org/wiki/fr:Chanay,https://villedereve.fr/ville/01082-chanay
74,01083,Chaneins,Chaneins,à Chaneins,de Chaneins,chaneins,CHANEINS,COM,commune,84,Auvergne-Rhône-Alpes,01,Ain,0122,Villars-les-Dombes,200069193,CC de la Dombes,10,Lyon,01990,01990,08434,69264,01000,,0.0,HORS UNITE URBAINE,H,1003,1269,13,79.0,251,206.0,283.0,46.097,4.851,46.094,4.855,6,Rural à habitat dispersé,0.0,communes non pôle,Chaneinois,https://fr.wikipedia.org/wiki/fr:Chaneins,https://villedereve.fr/ville/01083-chaneins
75,01084,Chanoz-Châtenay,Chanoz-Châtenay,à Chanoz-Châtenay,de Chanoz-Châtenay,chanoz-chatenay,CHANOZ-CHÂTENAY,COM,commune,84,Auvergne-Rhône-Alpes,01,Ain,0123,Vonnas,200070555,CC de la Veyle,10,Lyon,01400,01400,08405,01053,01000,,0.0,HORS UNITE URBAINE,H,931,1331,13,70.0,234,194.0,268.0,46.184,5.03,46.186,5.028,6,Rural à habitat dispersé,0.0,communes non pôle,Chanoziens,https://fr.wikipedia.org/wiki/fr:Chanoz-Châtenay,https://villedereve.fr/ville/01084-chanoz-chatenay
76,01085,La Chapelle-du-Châtelard,Chapelle-du-Châtelard,à Chapelle-du-Châtelard,de la Chapelle-du-Châtelard,la-chapelle-du-chatelard,LA CHAPELLE-DU-CHÂTELARD,COM,commune,84,Auvergne-Rhône-Alpes,01,Ain,0108,Châtillon-sur-Chalaronne,200069193,CC de la Dombes,10,Lyon,01240,01240,08405,01053,01000,,0.0,HORS UNITE URBAINE,H,394,1362,14,29.0,266,236.0,285.0,46.07,5.024,46.074,5.022,6,Rural à habitat dispersé,0.0,communes non pôle,,https://fr.wikipedia.org/wiki/fr:La Chapelle-du-Châtelard,https://villedereve.fr/ville/01085-la-chapelle-du-chatelard
77,01087,Charix,Charix,à Charix,de Charix,charix,CHARIX,COM,commune,84,Auvergne-Rhône-Alpes,01,Ain,0114,Nantua,200042935,CA Haut - Bugey Agglomération,10,Lyon,01130,01130,08425,01283,01000,,0.0,HORS UNITE URBAINE,H,279,1858,19,15.0,856,580.0,1046.0,46.183,5.685,46.186,5.681,6,Rural à habitat dispersé,0.0,communes non pôle,Chariants,https://fr.wikipedia.org/wiki/fr:Charix,https://villedereve.fr/ville/01087-charix
78,01088,Charnoz-sur-Ain,Charnoz-sur-Ain,à Charnoz-sur-Ain,de Charnoz-sur-Ain,charnoz-sur-ain,CHARNOZ-SUR-AIN,COM,commune,84,Auvergne-Rhône-Alpes,01,Ain,0111,Lagnieu,240100883,CC de la Plaine de l'Ain,10,Lyon,01800,01800,08405,01053,01000,,0.0,HORS UNITE URBAINE,H,898,662,7,136.0,221,203.0,244.0,45.867,5.222,45.874,5.221,5,Bourgs ruraux,0.0,communes non pôle,Charnoziens,https://fr.wikipedia.org/wiki/fr:Charnoz-sur-Ain,https://villedereve.fr/ville/01088-charnoz-sur-ain
79,01089,Château-Gaillard,Château-Gaillard,à Château-Gaillard,de Château-Gaillard,chateau-gaillard,CHÂTEAU-GAILLARD,COM,commune,84,Auvergne-Rhône-Alpes,01,Ain,0101,Ambérieu-en-Bugey,240100883,CC de la Plaine de l'Ain,10,Lyon,01500,"01500, 01503",08405,01053,01000,,0.0,HORS UNITE URBAINE,H,2287,1608,16,142.0,234,222.0,253.0,45.974,5.305,45.973,5.308,5,Bourgs ruraux,1.0,centres locaux d'équipements et de services,"Châteaugaillardanes, Châteaugaillardans",https://fr.wikipedia.org/wiki/fr:Château-Gaillard (Ain),https://villedereve.fr/ville/01089-chateau-gaillard
80,01090,Châtenay,Châtenay,à Châtenay,de Châtenay,chatenay,CHÂTENAY,COM,commune,84,Auvergne-Rhône-Alpes,01,Ain,0107,Ceyzériat,200069193,CC de la Dombes,10,Lyon,01320,01320,08405,01053,01000,,0.0,HORS UNITE URBAINE,H,360,1520,15,24.0,291,272.0,317.0,46.034,5.201,46.026,5.205,6,Rural à habitat dispersé,0.0,communes non pôle,Chatenois,https://fr.wikipedia.org/wiki/fr:Châtenay (Ain),https://villedereve.fr/ville/01090-chatenay
81,01092,Châtillon-la-Palud,Châtillon-la-Palud,à Châtillon-la-Palud,de Châtillon-la-Palud,chatillon-la-palud,CHÂTILLON-LA-PALUD,COM,commune,84,Auvergne-Rhône-Alpes,01,Ain,0107,Ceyzériat,200069193,CC de la Dombes,10,Lyon,01320,01320,08405,01053,01104,Châtillon-la-Palud,1.0,UNITE URBAINE,C,1649,1408,14,117.0,284,218.0,326.0,45.973,5.254,45.975,5.242,5,Bourgs ruraux,1.0,centres locaux d'équipements et de services,Chatillonnais,https://fr.wikipedia.org/wiki/fr:Châtillon-la-Palud,https://villedereve.fr/ville/01092-chatillon-la-palud
82,01093,Châtillon-sur-Chalaronne,Châtillon-sur-Chalaronne,à Châtillon-sur-Chalaronne,de Châtillon-sur-Chalaronne,chatillon-sur-chalaronne,CHÂTILLON-SUR-CHALARONNE,COM,commune,84,Auvergne-Rhône-Alpes,01,Ain,0108,Châtillon-sur-Chalaronne,200069193,CC de la Dombes,10,Lyon,01400,01400,08405,01053,01130,Châtillon-sur-Chalaronne,1.0,UNITE URBAINE,I,5059,1797,18,282.0,246,215.0,274.0,46.12,4.958,46.123,4.958,5,Bourgs ruraux,2.0,centres intermédiaires d'équipements et de services,Châtillonnais,https://fr.wikipedia.org/wiki/fr:Châtillon-sur-Chalaronne,https://villedereve.fr/ville/01093-chatillon-sur-chalaronne
83,01094,Chavannes-sur-Reyssouze,Chavannes-sur-Reyssouze,à Chavannes-sur-Reyssouze,de Chavannes-sur-Reyssouze,chavannes-sur-reyssouze,CHAVANNES-SUR-REYSSOUZE,COM,commune,84,Auvergne-Rhône-Alpes,01,Ain,0117,Replonges,200071371,CC Bresse et Saône,10,Lyon,01190,01190,00059,71270,01000,,0.0,HORS UNITE URBAINE,H,767,1651,17,46.0,198,175.0,218.0,46.431,4.997,46.438,5.007,6,Rural à habitat dispersé,0.0,communes non pôle,Chavannois,https://fr.wikipedia.org/wiki/fr:Chavannes-sur-Reyssouze,https://villedereve.fr/ville/01094-chavannes-sur-reyssouze
84,01095,Nivigne et Suran,Nivigne et Suran,à Nivigne et Suran,de Nivigne et Suran,nivigne-et-suran,NIVIGNE ET SURAN,COM,commune,84,Auvergne-Rhône-Alpes,01,Ain,0118,Saint-Étienne-du-Bois,200071751,CA du Bassin de Bourg-en-Bresse,10,Lyon,01250,01250,08405,01053,01000,,0.0,HORS UNITE URBAINE,H,832,2175,22,38.0,413,306.0,770.0,46.264,5.427,46.275,5.416,6,Rural à habitat dispersé,1.0,centres locaux d'équipements et de services,,https://fr.wikipedia.org/wiki/fr:Nivigne et Suran,https://villedereve.fr/ville/01095-nivigne-et-suran
85,01096,Chaveyriat,Chaveyriat,à Chaveyriat,de Chaveyriat,chaveyriat,CHAVEYRIAT,COM,commune,84,Auvergne-Rhône-Alpes,01,Ain,0123,Vonnas,200070555,CC de la Veyle,10,Lyon,01660,01660,08405,01053,01000,,0.0,HORS UNITE URBAINE,H,1036,1680,17,62.0,228,188.0,260.0,46.198,5.061,46.199,5.056,6,Rural à habitat dispersé,0.0,communes non pôle,,https://fr.wikipedia.org/wiki/fr:Chaveyriat,https://villedereve.fr/ville/01096-chaveyriat
86,01098,Chazey-Bons,Chazey-Bons,à Chazey-Bons,de Chazey-Bons,chazey-bons,CHAZEY-BONS,COM,commune,84,Auvergne-Rhône-Alpes,01,Ain,0104,Belley,200040350,CC Bugey Sud,10,Lyon,01300,"01300, 01303, 01301, 01510",08404,01034,01000,,0.0,HORS UNITE URBAINE,H,1188,1071,11,111.0,282,223.0,423.0,45.804,5.683,45.793,5.685,6,Rural à habitat dispersé,1.0,centres locaux d'équipements et de services,Bondolans,https://fr.wikipedia.org/wiki/fr:Chazey-Bons,https://villedereve.fr/ville/01098-chazey-bons
87,01099,Chazey-sur-Ain,Chazey-sur-Ain,à Chazey-sur-Ain,de Chazey-sur-Ain,chazey-sur-ain,CHAZEY-SUR-AIN,COM,commune,84,Auvergne-Rhône-Alpes,01,Ain,0111,Lagnieu,240100883,CC de la Plaine de l'Ain,10,Lyon,01150,01150,08405,01053,01000,,0.0,HORS UNITE URBAINE,H,1600,2212,22,72.0,223,202.0,261.0,45.893,5.255,45.893,5.255,6,Rural à habitat dispersé,1.0,centres locaux d'équipements et de services,Chazeyens,https://fr.wikipedia.org/wiki/fr:Chazey-sur-Ain,https://villedereve.fr/ville/01099-chazey-sur-ain
88,01100,Cheignieu-la-Balme,Cheignieu-la-Balme,à Cheignieu-la-Balme,de Cheignieu-la-Balme,cheignieu-la-balme,CHEIGNIEU-LA-BALME,COM,commune,84,Auvergne-Rhône-Alpes,01,Ain,0104,Belley,200040350,CC Bugey Sud,10,Lyon,01510,01510,08404,01034,01000,,0.0,HORS UNITE URBAINE,H,131,590,6,22.0,527,269.0,1166.0,45.826,5.61,45.823,5.605,6,Rural à habitat dispersé,0.0,communes non pôle,Cheignieulats,https://fr.wikipedia.org/wiki/fr:Cheignieu-la-Balme,https://villedereve.fr/ville/01100-cheignieu-la-balme
89,01101,Chevillard,Chevillard,à Chevillard,de Chevillard,chevillard,CHEVILLARD,COM,commune,84,Auvergne-Rhône-Alpes,01,Ain,0110,Plateau d’Hauteville,200042935,CA Haut - Bugey Agglomération,10,Lyon,01430,01430,08425,01283,01000,,0.0,HORS UNITE URBAINE,H,150,665,7,23.0,833,660.0,1108.0,46.11,5.58,46.11,5.581,6,Rural à habitat dispersé,0.0,communes non pôle,Savorais,https://fr.wikipedia.org/wiki/fr:Chevillard (Ain),https://villedereve.fr/ville/01101-chevillard
90,01102,Chevroux,Chevroux,à Chevroux,de Chevroux,chevroux,CHEVROUX,COM,commune,84,Auvergne-Rhône-Alpes,01,Ain,0117,Replonges,200071371,CC Bresse et Saône,10,Lyon,01190,01190,00059,71270,01000,,0.0,HORS UNITE URBAINE,H,973,1723,17,56.0,196,176.0,208.0,46.381,4.948,46.382,4.963,6,Rural à habitat dispersé,0.0,communes non pôle,"Chevroutis, Chevrouties",https://fr.wikipedia.org/wiki/fr:Chevroux (Ain),https://villedereve.fr/ville/01102-chevroux
91,01103,Chevry,Chevry,à Chevry,de Chevry,chevry,CHEVRY,COM,commune,84,Auvergne-Rhône-Alpes,01,Ain,0120,Thoiry,240100750,CA du Pays de Gex,10,Lyon,01170,01170,08416,74012,01122,Crozet,1.0,UNITE URBAINE,B,2261,579,6,391.0,496,457.0,580.0,46.28,6.036,46.283,6.047,4,Ceintures urbaines,0.0,communes non pôle,Chevrysiens,https://fr.wikipedia.org/wiki/fr:Chevry (Ain),https://villedereve.fr/ville/01103-chevry
92,01104,Chézery-Forens,Chézery-Forens,à Chézery-Forens,de Chézery-Forens,chezery-forens,CHÉZERY-FORENS,COM,commune,84,Auvergne-Rhône-Alpes,01,Ain,0120,Thoiry,240100750,CA du Pays de Gex,10,Lyon,01410,"01200, 01410",08416,74012,01000,,0.0,HORS UNITE URBAINE,H,445,4645,46,10.0,996,435.0,1692.0,46.222,5.868,46.223,5.872,6,Rural à habitat dispersé,0.0,communes non pôle,Chézerands,https://fr.wikipedia.org/wiki/fr:Chézery-Forens,https://villedereve.fr/ville/01104-chezery-forens
93,01105,Civrieux,Civrieux,à Civrieux,de Civrieux,civrieux,CIVRIEUX,COM,commune,84,Auvergne-Rhône-Alpes,01,Ain,0122,Villars-les-Dombes,200042497,CC Dombes Saône Vallée,10,Lyon,01390,01390,08434,69264,01000,,0.0,HORS UNITE URBAINE,H,1916,2019,20,95.0,286,225.0,311.0,45.92,4.882,45.922,4.886,5,Bourgs ruraux,1.0,centres locaux d'équipements et de services,Sévérien,https://fr.wikipedia.org/wiki/fr:Civrieux (Ain),https://villedereve.fr/ville/01105-civrieux
